order_id,order_time,day_of_week,num_items,order_value,prep_time,restaurant_load,rider_assignment_delay,pickup_wait,distance_km,traffic_level,weather,area_type,rider_experience,peak_hour,actual_delivery_time,promised_eta,customer_zone,restaurant_zone,batch_delivery
ORD-5456,19:31,Thursday,4,454,15,High,4,5,4.2,Low,Clear,Urban,Experienced,Yes,36,46,Z5,Z8,No
ORD-5457,19:59,Sunday,2,358,15,Very High,10,7,5.3,Moderate,Rain,Suburban,New,Yes,52,61,Z4,Z3,No
ORD-5458,14:50,Sunday,5,750,14,Moderate,4,5,1.6,Moderate,Clear,Urban,Experienced,No,31,34,Z1,Z5,No
ORD-5459,18:04,Wednesday,6,1027,14,Moderate,5,2,2.1,Heavy,Cold,Dense Urban,Experienced,No,33,31,Z6,Z5,No
ORD-5460,12:39,Saturday,2,208,30,Very High,4,4,3.2,Heavy,Clear,Dense Urban,Experienced,Yes,55,38,Z4,Z3,No
ORD-5461,13:50,Saturday,2,376,22,Very High,4,5,2.8,Heavy,Clear,Dense Urban,Moderate,Yes,60,34,Z3,Z8,No
ORD-5462,18:37,Wednesday,1,244,5,Low,1,3,1.9,Low,Clear,Suburban,Experienced,No,16,25,Z2,Z5,No
ORD-5463,19:23,Sunday,2,224,21,Very High,11,4,1.8,Low,Clear,Suburban,Experienced,Yes,43,29,Z1,Z5,No
ORD-5464,13:13,Thursday,3,760,14,High,1,2,2.1,Heavy,Clear,Urban,Moderate,Yes,27,40,Z2,Z4,No
ORD-5465,13:04,Friday,4,598,13,Moderate,3,6,5.0,Heavy,Clear,Dense Urban,Experienced,Yes,44,46,Z5,Z1,No
ORD-5466,14:13,Monday,2,182,13,Moderate,9,1,1.9,Severe,Clear,Suburban,New,Yes,34,32,Z5,Z1,No
ORD-5467,11:24,Tuesday,3,391,11,Low,5,2,13.6,Low,Clear,Suburban,Experienced,No,56,68,Z2,Z8,No
ORD-5468,19:33,Friday,4,780,12,Moderate,3,2,5.0,Moderate,Rain,Urban,Moderate,Yes,36,45,Z7,Z2,No
ORD-5469,22:30,Friday,3,816,10,Low,4,3,4.5,Low,Hot,Urban,Experienced,No,30,37,Z4,Z8,No
ORD-5470,12:08,Saturday,7,1490,25,High,5,4,5.3,Moderate,Clear,Suburban,Moderate,Yes,51,68,Z1,Z1,No
ORD-5471,12:24,Sunday,5,455,29,Very High,6,4,1.7,Heavy,Clear,Dense Urban,Moderate,Yes,50,40,Z6,Z1,No
ORD-5472,10:04,Monday,4,612,22,High,1,3,2.6,Moderate,Rain,Urban,Moderate,No,37,35,Z1,Z8,No
ORD-5473,12:42,Monday,1,153,13,Very High,1,5,2.2,Heavy,Clear,Urban,New,Yes,31,30,Z5,Z1,No
ORD-5474,13:29,Wednesday,3,724,19,Very High,2,11,2.3,Moderate,Clear,Urban,Moderate,Yes,41,37,Z5,Z2,No
ORD-5475,21:02,Saturday,3,452,26,Very High,2,3,3.1,Heavy,Clear,Urban,Moderate,Yes,46,41,Z1,Z3,No
ORD-5476,15:34,Thursday,3,370,13,Moderate,3,2,2.5,Moderate,Clear,Dense Urban,Moderate,No,32,34,Z7,Z5,No
ORD-5477,14:29,Tuesday,4,969,19,High,3,8,2.4,Heavy,Clear,Dense Urban,New,Yes,48,40,Z2,Z8,No
ORD-5478,19:15,Monday,6,542,22,High,5,5,4.1,Moderate,Hot,Dense Urban,Moderate,Yes,52,49,Z5,Z5,No
ORD-5479,18:29,Saturday,4,498,16,Low,3,2,3.4,Moderate,Rain,Suburban,New,No,37,34,Z2,Z8,No
ORD-5480,10:59,Thursday,3,567,12,Low,1,6,2.1,Heavy,Hot,Urban,Experienced,No,33,31,Z5,Z5,Yes
ORD-5481,21:44,Friday,1,174,11,High,3,3,2.9,Moderate,Rain,Urban,Moderate,Yes,31,36,Z5,Z1,No
ORD-5482,21:23,Sunday,3,413,8,High,3,2,3.6,Heavy,Clear,Suburban,Moderate,Yes,30,42,Z4,Z5,No
ORD-5483,18:36,Friday,3,862,13,Low,1,5,5.0,Moderate,Clear,Urban,Experienced,No,41,40,Z6,Z4,Yes
ORD-5484,14:32,Tuesday,6,1532,22,High,10,5,1.2,Moderate,Clear,Dense Urban,Experienced,No,46,36,Z4,Z1,No
ORD-5485,12:39,Wednesday,3,661,45,Very High,3,3,4.3,Heavy,Clear,Dense Urban,Moderate,Yes,70,41,Z4,Z3,No
ORD-5486,20:40,Saturday,1,191,9,High,5,2,0.4,Low,Rain,Urban,Experienced,Yes,21,29,Z6,Z2,No
ORD-5487,14:27,Monday,3,351,29,High,8,3,1.0,Moderate,Clear,Urban,Experienced,Yes,46,26,Z3,Z2,No
ORD-5488,20:21,Sunday,3,517,17,Moderate,1,4,8.0,Heavy,Clear,Urban,Experienced,Yes,50,68,Z6,Z3,No
ORD-5489,13:43,Sunday,5,654,22,High,2,13,2.3,Low,Clear,Urban,New,Yes,46,34,Z2,Z8,No
ORD-5490,20:13,Tuesday,1,196,15,Moderate,2,2,1.0,Severe,Clear,Urban,Experienced,Yes,27,30,Z1,Z2,No
ORD-5491,15:07,Sunday,3,631,17,High,2,3,2.2,Moderate,Cold,Urban,Moderate,No,32,30,Z8,Z7,No
ORD-5492,11:59,Friday,3,372,25,High,3,4,3.1,Moderate,Clear,Dense Urban,Moderate,No,46,33,Z8,Z1,No
ORD-5493,18:09,Tuesday,1,178,9,High,3,10,1.9,Severe,Clear,Urban,Moderate,No,50,33,Z7,Z5,No
ORD-5494,14:13,Saturday,2,532,9,Moderate,3,9,0.9,Severe,Clear,Urban,New,Yes,29,27,Z5,Z2,No
ORD-5495,11:48,Saturday,3,513,13,High,1,2,2.4,Heavy,Clear,Suburban,Experienced,No,34,30,Z8,Z8,No
ORD-5496,11:33,Saturday,2,351,17,High,2,4,2.4,Moderate,Clear,Suburban,Moderate,No,34,34,Z6,Z7,No
ORD-5497,23:23,Sunday,5,1309,18,Low,10,4,5.9,Moderate,Clear,Urban,New,No,54,47,Z8,Z5,No
ORD-5498,10:25,Saturday,5,727,11,Moderate,6,3,5.4,Moderate,Rain,Suburban,Moderate,No,36,47,Z1,Z1,No
ORD-5499,13:22,Monday,7,1168,24,Low,1,1,2.3,Heavy,Fog,Dense Urban,Moderate,Yes,42,45,Z3,Z4,No
ORD-5500,19:15,Wednesday,3,422,12,Moderate,9,3,9.7,Moderate,Rain,Suburban,Moderate,Yes,49,66,Z6,Z8,No
ORD-5501,19:51,Friday,3,351,17,High,3,2,3.1,Severe,Rain,Urban,Moderate,Yes,41,60,Z6,Z3,No
ORD-5502,22:49,Thursday,3,841,8,Moderate,3,1,3.3,Low,Clear,Suburban,Moderate,No,21,37,Z3,Z7,No
ORD-5503,20:48,Thursday,3,461,31,Very High,12,2,3.3,Low,Rain,Suburban,Experienced,Yes,58,37,Z3,Z5,Yes
ORD-5504,15:02,Wednesday,10,1656,17,Low,2,1,2.3,Heavy,Clear,Dense Urban,Moderate,No,36,41,Z8,Z8,No
ORD-5505,20:55,Thursday,2,384,20,Very High,3,6,9.2,Moderate,Hot,Suburban,New,Yes,58,59,Z5,Z7,No
ORD-5506,21:51,Monday,3,590,9,Moderate,5,5,4.7,Moderate,Rain,Suburban,New,Yes,40,42,Z3,Z8,No
ORD-5507,13:04,Thursday,3,1258,18,High,7,11,2.1,Heavy,Clear,Dense Urban,New,Yes,50,41,Z7,Z5,No
ORD-5508,13:25,Sunday,1,226,6,Moderate,2,4,1.5,Moderate,Cold,Dense Urban,Moderate,Yes,22,24,Z4,Z2,No
ORD-5509,22:52,Wednesday,3,450,9,Low,4,4,6.3,Moderate,Clear,Urban,Moderate,No,37,42,Z7,Z3,No
ORD-5510,21:26,Saturday,10,851,26,Low,1,2,1.0,Heavy,Clear,Urban,New,Yes,36,36,Z5,Z7,No
ORD-5511,13:18,Monday,2,322,11,Moderate,4,5,4.4,Moderate,Clear,Urban,New,Yes,35,42,Z2,Z2,No
ORD-5512,20:00,Sunday,2,228,20,High,8,2,1.6,Heavy,Hot,Dense Urban,Experienced,Yes,46,36,Z4,Z5,Yes
ORD-5513,13:09,Wednesday,2,496,17,Very High,2,2,1.7,Heavy,Hot,Urban,Experienced,Yes,31,36,Z8,Z3,No
ORD-5514,21:20,Friday,3,511,20,High,1,2,1.6,Moderate,Clear,Dense Urban,New,Yes,35,34,Z7,Z8,No
ORD-5515,14:32,Friday,4,954,13,Low,6,3,4.1,Low,Rain,Urban,Moderate,No,37,35,Z6,Z8,No
ORD-5516,19:39,Saturday,2,388,19,Moderate,7,6,7.8,Severe,Hot,Urban,Experienced,Yes,72,64,Z6,Z3,Yes
ORD-5517,21:45,Thursday,1,192,12,High,6,3,1.6,Severe,Rain,Suburban,New,Yes,36,30,Z6,Z1,Yes
ORD-5518,12:19,Thursday,3,443,20,High,3,4,5.6,Severe,Clear,Dense Urban,Experienced,Yes,77,69,Z6,Z7,No
ORD-5519,14:36,Wednesday,2,357,16,Moderate,1,3,2.7,Heavy,Clear,Urban,Experienced,No,33,33,Z5,Z8,No
ORD-5520,14:59,Thursday,3,357,18,Moderate,2,3,3.3,Low,Clear,Urban,Experienced,No,33,35,Z2,Z4,No
ORD-5521,14:31,Sunday,4,690,17,Moderate,5,3,9.0,Heavy,Rain,Urban,New,No,66,68,Z3,Z2,No
ORD-5522,21:03,Friday,2,551,8,Low,1,1,2.8,Heavy,Fog,Urban,Experienced,Yes,23,37,Z4,Z3,No
ORD-5523,19:16,Friday,1,117,10,Very High,44,2,2.8,Moderate,Clear,Urban,Moderate,Yes,66,35,Z1,Z5,No
ORD-5524,20:57,Sunday,8,1364,44,Very High,4,3,4.3,Low,Clear,Suburban,Moderate,Yes,63,49,Z1,Z5,No
ORD-5525,13:02,Friday,2,285,14,Very High,8,2,1.7,Moderate,Clear,Dense Urban,Moderate,Yes,35,49,Z1,Z5,No
ORD-5526,19:06,Friday,2,315,19,High,11,3,3.4,Moderate,Clear,Urban,New,Yes,46,41,Z7,Z4,No
ORD-5527,22:19,Saturday,2,412,13,Moderate,10,7,4.3,Severe,Hot,Suburban,Moderate,Yes,53,52,Z3,Z4,Yes
ORD-5528,09:59,Wednesday,2,407,9,Moderate,2,4,1.7,Heavy,Clear,Urban,New,No,34,29,Z1,Z1,No
ORD-5529,20:51,Sunday,1,229,14,High,7,4,6.2,Severe,Rain,Suburban,New,Yes,61,71,Z7,Z3,No
ORD-5530,13:43,Friday,3,793,16,Very High,3,7,3.9,Heavy,Cold,Suburban,Experienced,Yes,42,48,Z3,Z2,No
ORD-5531,19:48,Thursday,5,751,19,Moderate,1,2,2.4,Low,Clear,Urban,Moderate,Yes,32,41,Z5,Z7,No
ORD-5532,20:48,Sunday,3,529,19,Moderate,9,2,4.2,Low,Clear,Urban,Experienced,Yes,41,37,Z8,Z3,No
ORD-5533,21:32,Sunday,3,462,19,High,9,2,2.1,Heavy,Clear,Urban,Moderate,Yes,43,41,Z1,Z3,Yes
ORD-5534,11:29,Tuesday,3,405,13,Moderate,8,5,3.2,Heavy,Clear,Dense Urban,Moderate,No,44,55,Z4,Z5,No
ORD-5535,18:08,Friday,3,423,24,High,2,3,2.7,Moderate,Rain,Urban,Moderate,No,42,35,Z7,Z1,No
ORD-5536,19:30,Friday,3,483,12,Low,2,5,1.7,Severe,Rain,Suburban,New,Yes,33,31,Z7,Z2,No
ORD-5537,13:15,Monday,2,608,25,Moderate,3,2,3.6,Heavy,Clear,Urban,Moderate,Yes,46,39,Z8,Z1,No
ORD-5538,20:17,Thursday,2,364,28,Very High,1,6,3.2,Low,Fog,Suburban,New,Yes,47,51,Z4,Z3,No
ORD-5539,20:11,Saturday,2,264,12,Very High,3,3,2.5,Low,Clear,Suburban,Moderate,Yes,25,40,Z7,Z6,No
ORD-5540,10:37,Saturday,2,281,11,Moderate,1,4,3.1,Low,Rain,Suburban,Moderate,No,29,37,Z1,Z6,Yes
ORD-5541,22:04,Sunday,1,374,9,Very High,5,10,4.3,Heavy,Clear,Urban,Moderate,Yes,41,41,Z5,Z4,No
ORD-5542,20:16,Friday,2,299,9,Moderate,5,2,3.4,Severe,Clear,Suburban,Experienced,Yes,32,40,Z6,Z1,No
ORD-5543,18:22,Tuesday,2,476,9,Moderate,1,3,4.5,Severe,Rain,Urban,Experienced,No,43,46,Z5,Z3,No
ORD-5544,19:17,Friday,3,852,8,Low,1,4,1.1,Heavy,Cold,Urban,Moderate,Yes,20,25,Z5,Z3,No
ORD-5545,09:26,Wednesday,3,835,14,Low,1,4,4.7,Heavy,Clear,Suburban,Experienced,No,33,64,Z8,Z3,No
ORD-5546,13:38,Wednesday,2,293,11,Moderate,2,1,4.4,Moderate,Clear,Urban,Moderate,Yes,29,44,Z6,Z1,No
ORD-5547,14:34,Monday,6,1108,29,Very High,3,3,3.9,Low,Hot,Suburban,New,No,47,45,Z3,Z8,No
ORD-5548,11:11,Friday,1,302,14,High,1,1,9.0,Low,Hot,Urban,Experienced,No,51,84,Z6,Z1,No
ORD-5549,20:37,Tuesday,4,310,17,High,6,3,1.5,Heavy,Hot,Dense Urban,Moderate,Yes,37,34,Z1,Z8,No
ORD-5550,21:23,Sunday,5,612,18,High,5,1,3.6,Moderate,Clear,Dense Urban,Experienced,Yes,39,46,Z3,Z1,No
ORD-5551,10:33,Saturday,1,165,7,Moderate,2,4,1.3,Low,Clear,Urban,Experienced,No,23,39,Z7,Z5,Yes
ORD-5552,18:18,Saturday,7,967,21,High,2,6,3.6,Moderate,Clear,Urban,New,No,43,69,Z6,Z1,No
ORD-5553,20:21,Saturday,1,238,15,High,8,1,2.5,Low,Rain,Suburban,Experienced,Yes,33,32,Z6,Z1,No
ORD-5554,21:15,Tuesday,5,731,24,High,4,5,4.1,Moderate,Hot,Dense Urban,Experienced,Yes,55,41,Z6,Z4,Yes
ORD-5555,20:52,Monday,1,175,13,High,3,2,3.6,Severe,Clear,Urban,Experienced,Yes,34,38,Z7,Z5,No
ORD-5556,19:24,Saturday,1,138,28,Very High,2,1,1.3,Heavy,Clear,Urban,New,Yes,44,33,Z4,Z1,Yes
ORD-5557,21:39,Wednesday,6,893,14,Moderate,5,2,2.0,Severe,Clear,Dense Urban,Experienced,Yes,36,43,Z8,Z1,No
ORD-5558,20:12,Friday,4,1055,22,Moderate,1,13,1.0,Heavy,Clear,Urban,New,Yes,44,33,Z7,Z1,No
ORD-5559,14:08,Friday,4,480,12,Very High,3,6,4.5,Low,Clear,Suburban,Experienced,Yes,33,45,Z4,Z2,No
ORD-5560,15:45,Friday,6,1357,26,Moderate,2,5,5.1,Heavy,Clear,Dense Urban,Moderate,No,59,72,Z4,Z4,No
ORD-5561,21:08,Wednesday,3,884,24,Very High,1,13,3.4,Moderate,Clear,Dense Urban,Experienced,Yes,58,38,Z8,Z2,Yes
ORD-5562,11:31,Sunday,2,612,9,Moderate,1,7,3.2,Heavy,Clear,Dense Urban,New,No,39,38,Z2,Z8,No
ORD-5563,23:13,Sunday,2,470,10,Moderate,8,5,2.7,Moderate,Clear,Dense Urban,Experienced,No,36,30,Z3,Z2,No
ORD-5564,20:11,Thursday,9,1915,26,High,2,3,10.7,Severe,Clear,Suburban,Experienced,Yes,68,88,Z5,Z1,No
ORD-5565,18:21,Wednesday,3,331,10,Low,2,2,2.0,Moderate,Clear,Urban,New,No,36,31,Z8,Z7,No
ORD-5566,12:22,Wednesday,3,770,30,Very High,2,5,2.6,Low,Hot,Urban,Experienced,Yes,46,39,Z1,Z6,No
ORD-5567,21:02,Friday,4,486,19,Moderate,9,3,3.8,Moderate,Clear,Urban,Moderate,Yes,44,36,Z7,Z6,No
ORD-5568,14:02,Thursday,2,542,16,High,7,8,7.0,Moderate,Clear,Urban,Experienced,Yes,55,76,Z5,Z2,Yes
ORD-5569,18:32,Sunday,2,440,18,High,9,3,4.8,Moderate,Rain,Urban,Experienced,No,45,44,Z8,Z1,No
ORD-5570,20:33,Wednesday,1,152,8,Moderate,3,3,2.5,Low,Hot,Urban,New,Yes,27,28,Z7,Z2,Yes
ORD-5571,18:55,Sunday,1,188,8,Moderate,1,8,1.4,Severe,Clear,Dense Urban,Moderate,No,31,25,Z1,Z5,No
ORD-5572,20:40,Saturday,3,302,23,Very High,4,4,1.8,Heavy,Clear,Urban,Experienced,Yes,40,33,Z1,Z8,No
ORD-5573,10:07,Wednesday,2,570,9,Moderate,4,3,7.5,Moderate,Cold,Suburban,Moderate,No,38,53,Z7,Z7,No
ORD-5574,22:25,Saturday,3,507,10,Moderate,6,6,6.9,Moderate,Cold,Urban,New,Yes,49,49,Z2,Z2,No
ORD-5575,23:01,Monday,2,400,16,High,1,7,2.3,Moderate,Clear,Urban,Moderate,No,35,44,Z5,Z4,No
ORD-5576,21:08,Sunday,4,779,12,Moderate,2,1,3.8,Low,Clear,Urban,Moderate,Yes,27,45,Z2,Z3,No
ORD-5577,19:28,Friday,1,279,16,High,1,3,2.1,Heavy,Clear,Urban,Experienced,Yes,30,31,Z4,Z2,No
ORD-5578,20:10,Saturday,4,932,13,Moderate,3,4,1.0,Severe,Clear,Dense Urban,Moderate,Yes,31,32,Z3,Z8,No
ORD-5579,21:42,Wednesday,2,270,8,Moderate,3,3,4.0,Heavy,Clear,Suburban,Experienced,Yes,32,45,Z4,Z5,Yes
ORD-5580,14:29,Friday,7,684,37,Very High,5,3,7.5,Low,Cold,Urban,Moderate,Yes,64,55,Z6,Z5,No
ORD-5581,20:51,Tuesday,6,681,21,Very High,1,2,2.9,Heavy,Rain,Urban,Experienced,Yes,37,41,Z5,Z4,No
ORD-5582,22:06,Monday,2,718,15,Moderate,2,2,3.2,Heavy,Hot,Urban,Experienced,Yes,33,57,Z1,Z4,No
ORD-5583,15:36,Tuesday,1,209,13,High,4,6,2.3,Moderate,Hot,Urban,Experienced,No,32,35,Z7,Z6,No
ORD-5584,19:19,Thursday,4,837,13,Moderate,6,3,3.7,Severe,Clear,Urban,Experienced,Yes,39,41,Z5,Z3,No
ORD-5585,16:46,Saturday,5,668,15,Moderate,1,4,3.7,Heavy,Rain,Urban,Experienced,No,41,43,Z3,Z7,No
ORD-5586,14:40,Saturday,4,839,9,Low,4,3,4.1,Heavy,Hot,Urban,Experienced,No,34,43,Z5,Z8,No
ORD-5587,13:10,Tuesday,2,453,19,High,1,2,3.1,Moderate,Clear,Dense Urban,Moderate,Yes,38,37,Z5,Z4,No
ORD-5588,20:48,Saturday,5,942,31,High,3,6,6.8,Moderate,Hot,Suburban,New,Yes,63,56,Z1,Z1,No
ORD-5589,19:42,Thursday,3,384,26,High,4,6,1.8,Moderate,Clear,Suburban,Moderate,Yes,44,30,Z5,Z1,No
ORD-5590,23:04,Wednesday,2,358,11,High,1,4,6.3,Moderate,Clear,Urban,Moderate,No,35,48,Z1,Z8,Yes
ORD-5591,20:36,Monday,2,480,9,Moderate,3,2,4.8,Low,Clear,Urban,New,Yes,30,41,Z3,Z5,Yes
ORD-5592,10:33,Wednesday,3,387,12,Low,1,1,2.5,Low,Cold,Suburban,Experienced,No,23,31,Z7,Z8,No
ORD-5593,11:39,Friday,3,347,10,Moderate,3,7,4.4,Low,Clear,Urban,New,No,35,37,Z7,Z2,No
ORD-5594,20:58,Wednesday,5,1054,21,High,3,6,0.9,Severe,Clear,Dense Urban,Experienced,Yes,41,36,Z2,Z1,No
ORD-5595,19:04,Wednesday,1,249,23,Very High,2,4,2.6,Heavy,Fog,Urban,New,Yes,44,31,Z3,Z3,No
ORD-5596,18:03,Sunday,2,340,18,High,1,5,5.3,Moderate,Clear,Dense Urban,New,No,49,39,Z8,Z5,No
ORD-5597,20:40,Saturday,3,448,12,Moderate,5,2,4.2,Moderate,Cold,Dense Urban,Moderate,Yes,36,42,Z3,Z5,No
ORD-5598,19:50,Wednesday,2,351,11,High,1,8,2.2,Severe,Clear,Urban,Experienced,Yes,31,32,Z3,Z5,No
ORD-5599,19:18,Friday,2,282,15,High,2,3,2.4,Moderate,Clear,Dense Urban,New,Yes,33,39,Z2,Z2,No
ORD-5600,19:40,Thursday,4,658,23,Very High,3,5,4.8,Severe,Fog,Urban,New,Yes,64,49,Z2,Z8,No
ORD-5601,19:45,Tuesday,3,383,13,High,5,7,1.7,Heavy,Clear,Dense Urban,Experienced,Yes,36,38,Z6,Z3,No
ORD-5602,11:10,Saturday,2,254,14,Very High,4,4,1.1,Moderate,Clear,Dense Urban,Moderate,No,49,29,Z3,Z2,No
ORD-5603,09:58,Wednesday,4,760,15,Low,2,4,1.6,Low,Clear,Urban,New,No,29,36,Z7,Z3,No
ORD-5604,20:41,Sunday,4,779,12,Moderate,8,4,5.7,Low,Clear,Suburban,New,Yes,40,48,Z3,Z5,No
ORD-5605,20:44,Monday,2,277,13,Moderate,20,7,6.6,Moderate,Clear,Suburban,Moderate,Yes,61,48,Z7,Z1,No
ORD-5606,17:09,Tuesday,4,1029,12,Moderate,3,2,3.7,Moderate,Rain,Urban,Experienced,No,33,37,Z7,Z6,No
ORD-5607,23:23,Thursday,2,317,10,Low,6,4,9.9,Moderate,Clear,Suburban,New,No,50,54,Z1,Z2,No
ORD-5608,10:50,Saturday,2,605,9,Moderate,2,3,7.9,Heavy,Rain,Urban,Moderate,No,49,72,Z8,Z5,No
ORD-5609,18:40,Tuesday,2,346,10,High,4,4,1.0,Low,Rain,Urban,Experienced,No,24,31,Z1,Z2,No
ORD-5610,11:13,Thursday,4,699,14,Moderate,5,3,2.9,Low,Hot,Urban,Moderate,No,32,53,Z2,Z5,No
ORD-5611,14:12,Thursday,3,498,22,Moderate,5,2,4.2,Heavy,Clear,Dense Urban,Experienced,Yes,50,45,Z6,Z3,Yes
ORD-5612,11:27,Monday,4,416,25,Moderate,2,2,3.6,Low,Hot,Urban,Moderate,No,48,33,Z4,Z5,No
ORD-5613,18:02,Wednesday,5,1838,17,High,5,1,3.0,Moderate,Clear,Urban,Moderate,No,55,38,Z2,Z8,Yes
ORD-5614,12:16,Monday,2,516,9,High,4,10,4.1,Moderate,Clear,Dense Urban,New,Yes,41,38,Z3,Z4,No
ORD-5615,19:26,Tuesday,3,509,27,Moderate,9,4,2.3,Heavy,Clear,Urban,Moderate,Yes,54,36,Z6,Z5,Yes
ORD-5616,11:37,Saturday,5,707,33,Very High,2,9,7.7,Moderate,Clear,Urban,Moderate,No,70,61,Z5,Z7,No
ORD-5617,17:46,Saturday,5,572,13,Low,1,4,2.6,Moderate,Clear,Dense Urban,Moderate,No,31,33,Z8,Z4,No
ORD-5618,20:44,Friday,1,213,14,Very High,1,2,3.3,Heavy,Hot,Urban,Experienced,Yes,32,37,Z5,Z7,No
ORD-5619,21:32,Thursday,1,266,7,Moderate,5,3,1.7,Severe,Rain,Dense Urban,Moderate,Yes,32,47,Z4,Z6,No
ORD-5620,16:14,Thursday,5,758,10,Moderate,5,4,1.7,Low,Rain,Suburban,New,No,27,31,Z3,Z5,No
ORD-5621,12:01,Friday,7,1371,23,High,2,3,7.2,Moderate,Clear,Urban,Moderate,Yes,53,63,Z5,Z4,No
ORD-5622,14:16,Tuesday,6,1104,41,Very High,3,3,4.2,Low,Clear,Suburban,Experienced,Yes,61,49,Z8,Z3,Yes
ORD-5623,22:33,Monday,2,497,20,High,1,2,4.6,Low,Clear,Suburban,Moderate,No,39,41,Z6,Z8,Yes
ORD-5624,13:31,Saturday,3,549,19,Moderate,12,9,1.7,Moderate,Rain,Dense Urban,New,Yes,54,36,Z2,Z8,No
ORD-5625,12:32,Wednesday,4,630,16,Low,6,3,5.0,Moderate,Clear,Dense Urban,Moderate,Yes,45,45,Z7,Z5,No
ORD-5626,15:45,Friday,2,500,9,Low,4,4,1.1,Low,Hot,Urban,Moderate,No,23,23,Z5,Z6,No
ORD-5627,09:58,Friday,5,1222,21,Low,1,2,4.8,Moderate,Fog,Urban,Experienced,No,41,45,Z3,Z4,No
ORD-5628,22:02,Wednesday,3,518,12,Moderate,1,3,0.4,Heavy,Clear,Dense Urban,New,Yes,24,27,Z8,Z1,No
ORD-5629,14:43,Thursday,1,418,15,High,1,5,2.6,Moderate,Clear,Urban,New,No,33,28,Z8,Z8,No
ORD-5630,17:54,Tuesday,2,364,12,High,1,2,3.9,Moderate,Clear,Urban,Experienced,No,29,42,Z5,Z4,Yes
ORD-5631,16:56,Tuesday,3,660,18,Moderate,7,8,6.0,Moderate,Clear,Dense Urban,Experienced,No,55,43,Z2,Z3,No
ORD-5632,20:18,Thursday,3,461,18,High,7,5,3.9,Moderate,Clear,Urban,Experienced,Yes,42,39,Z2,Z2,No
ORD-5633,14:55,Sunday,7,719,21,High,3,6,4.4,Moderate,Clear,Urban,New,No,46,48,Z8,Z6,No
ORD-5634,13:22,Wednesday,1,110,15,High,7,8,6.4,Heavy,Clear,Urban,Moderate,Yes,55,43,Z8,Z3,No
ORD-5635,20:50,Friday,2,417,13,High,5,3,3.7,Heavy,Hot,Suburban,Moderate,Yes,38,43,Z4,Z6,Yes
ORD-5636,19:20,Wednesday,6,841,22,Moderate,1,3,6.8,Severe,Clear,Dense Urban,New,Yes,71,59,Z7,Z1,No
ORD-5637,20:22,Thursday,2,329,29,Very High,4,2,2.4,Moderate,Clear,Urban,Experienced,Yes,44,31,Z5,Z7,No
ORD-5638,15:26,Monday,3,371,9,Low,3,3,4.3,Severe,Rain,Urban,Experienced,No,38,45,Z7,Z7,No
ORD-5639,18:56,Wednesday,6,819,14,Low,4,4,2.7,Severe,Clear,Dense Urban,Moderate,No,44,43,Z5,Z1,No
ORD-5640,19:18,Sunday,2,315,12,Low,4,2,2.3,Severe,Hot,Dense Urban,Experienced,Yes,37,32,Z6,Z8,Yes
ORD-5641,13:04,Saturday,3,611,22,Very High,6,6,0.6,Moderate,Cold,Dense Urban,Experienced,Yes,42,24,Z2,Z5,No
ORD-5642,15:25,Thursday,5,507,18,Moderate,1,4,9.0,Low,Rain,Urban,New,No,61,55,Z3,Z8,No
ORD-5643,20:11,Tuesday,1,372,14,High,1,2,1.1,Moderate,Cold,Dense Urban,Moderate,Yes,30,45,Z1,Z1,Yes
ORD-5644,12:27,Tuesday,3,401,23,High,3,15,4.8,Heavy,Clear,Urban,Experienced,Yes,71,47,Z3,Z1,No
ORD-5645,12:55,Saturday,4,373,19,Moderate,7,1,1.3,Heavy,Rain,Dense Urban,Moderate,Yes,38,54,Z7,Z7,No
ORD-5646,12:57,Wednesday,1,178,8,Moderate,1,2,4.1,Heavy,Rain,Dense Urban,Moderate,Yes,52,43,Z3,Z3,No
ORD-5647,14:22,Wednesday,2,646,11,Very High,6,4,1.9,Low,Clear,Dense Urban,Experienced,Yes,37,27,Z4,Z5,No
ORD-5648,12:06,Tuesday,2,350,24,High,6,3,6.6,Severe,Clear,Suburban,Experienced,Yes,59,63,Z2,Z5,No
ORD-5649,11:07,Saturday,5,1140,17,Low,1,4,1.9,Moderate,Rain,Urban,Experienced,No,46,37,Z4,Z7,No
ORD-5650,13:55,Monday,2,354,15,Very High,4,3,1.2,Severe,Clear,Dense Urban,Moderate,Yes,34,34,Z5,Z3,No
ORD-5651,12:45,Thursday,2,318,11,Moderate,3,2,0.6,Moderate,Clear,Urban,Moderate,Yes,21,32,Z5,Z3,No
ORD-5652,22:18,Wednesday,2,201,11,Moderate,5,6,3.6,Heavy,Clear,Dense Urban,New,Yes,44,44,Z2,Z2,No
ORD-5653,15:50,Thursday,1,188,10,Low,4,3,2.9,Moderate,Rain,Urban,Moderate,No,29,54,Z8,Z4,No
ORD-5654,14:43,Wednesday,2,290,11,High,2,2,3.7,Heavy,Clear,Urban,Moderate,No,31,53,Z6,Z4,No
ORD-5655,17:37,Saturday,3,916,8,Low,5,4,9.1,Low,Rain,Suburban,Moderate,No,44,55,Z1,Z2,No
ORD-5656,11:56,Thursday,3,509,17,Moderate,1,11,5.3,Moderate,Clear,Urban,New,No,46,40,Z7,Z8,No
